,time_spent,first_deposit_amount,user_id,risk_tolerance_high_risk_tolerance,risk_tolerance_low_risk_tolerance,risk_tolerance_med_risk_tolerance,time_horizon_long_time_horizon,time_horizon_med_time_horizon,time_horizon_short_time_horizon,investment_experience_extensive_investment_exp,investment_experience_good_investment_exp,investment_experience_limited_investment_exp,investment_experience_no_investment_exp,liquidity_needs_not_important_liq_need,liquidity_needs_somewhat_important_liq_need,liquidity_needs_very_important_liq_need,platform_Android,platform_both,platform_iOS,instrument_type_first_traded_0,instrument_type_first_traded_adr,instrument_type_first_traded_cef,instrument_type_first_traded_etp,instrument_type_first_traded_lp,instrument_type_first_traded_mlp,instrument_type_first_traded_reit,instrument_type_first_traded_rlt,instrument_type_first_traded_stock,instrument_type_first_traded_tracking,instrument_type_first_traded_wrt,churn
855,4.79701666667,1019.59,ed6db5ce74ac1a09492204e398eac560,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
856,1.2636166666700002,630.3,0ff81e2b8872dd9d81ee050d4deba5a6,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
857,14.881416666700002,300.0,77f18bbd41652a4d2bcebd1d955c14b3,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
858,8.97243333333,300.0,27640f40cb7fa3a0ecd5027962910502,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
859,66.17985,20.0,52ba89ea3819d1548d44607b7d4539b7,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
860,0.0,10.0,4eb3b081fd8307115bab337485fb23d1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
861,0.0,200.0,87ae0a29e530d8ab22898ec895c6986a,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
862,39.6213833333,100.0,060d999e86adf5f1e42f83849d32a740,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
863,26.4593333333,2000.0,c8b438a959538261b3eae4b2b839dfd1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
864,0.0,200.0,be4a78ccfb9a76efba86bff30edc8ae4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
865,5.03508333333,150.0,83dc7d45915184fbc6dab8d55209aee4,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
866,2.63665,1000.0,67b6669c9b31181819c2497c39871ff2,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
867,0.0,100.0,e5de2ca5747e3a59c6af40e036beb7fe,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
868,3.43285,500.0,66c4be5391b21f407c76c28ef07ccef6,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
869,0.0,500.0,8b551f23679b656182b36dfff145f601,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
870,1.75563333333,50.0,e257fbc0c2e4e96384f8925766baeed6,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
871,12.0151833333,4000.0,85310ae8cb9be0e352503342f13142ee,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
872,16.420783333299998,130.0,c90ae8559f5c56f29fbbbf9cbc815838,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
873,20.5643,500.0,485549bfa3b09b14f08c619aee9ab5fe,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
874,0.8750166666670001,100.0,8b0452100f8528a0b78e2c5b96e65595,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
875,0.31926666666700004,40.0,5c7581586905335c60cc572b59a96120,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
876,18.0674333333,100.0,4fe891cf2fbbc85df98fdc367ba084a0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
877,0.0,3000.0,3c5b3d054e5e28624e7944a73b622d6c,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
878,15.917516666700001,75.0,4a7f176dbe5cf1b986b4724ccfcf65e7,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
879,12.6217333333,1500.0,b6315d5cf1d9d367a5ceb37011a7f6fd,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
880,3.44388333333,20.0,32b8547296a2c929ef095b5c5212b585,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
881,3.7734166666699998,20.0,9b45c97d6833ff6c7f344a50bb3cea23,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
882,10.6246833333,50.0,2d76fafa89066ffb187dfd4deb5de972,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
883,5.97563333333,500.0,deb85c030c56bc7206d16b4359de8147,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
884,81.6359,100.0,34d1b71123f2fedd374a48ac6c2ad852,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
885,0.0,4000.0,c903d0a5965bc50f1457053081d2daa3,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
886,17.38405,1.0,c194e1d3a011c0d97ebd99163056f545,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
887,68.78805,100.0,9821c50be75fdb99d3cdfd4ec0968ba6,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
888,0.0,500.0,6f039db82781f6933b1f0f79cc811082,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
889,0.0,150.0,64d71ccb5f0a8334ea626d21fc717559,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
890,29.9833833333,100.0,cd494c4cabd6bb8dc06dd47644ae269a,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
891,4.17238333333,30.0,d98a1da169da62f4f5566bd287e3f076,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
892,0.512083333333,100.0,1805a96756c07314308952b7334ab200,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
893,32.0682666667,100.0,405085385bf1466b2f22426ca0d01e45,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
894,64.4748666667,10.0,5a863b2bc04beb83abd3dfa28e6a2495,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
895,1.8093333333300001,100.0,416f240ebb7242226caba938452fb29d,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
896,215.79223333299998,500.0,203eda81a3737ccc1dc46103f01d6486,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
897,52.757,2500.0,188cc66350e11554c9062ba8cd1e3a99,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
898,0.0,500.0,d19f0b3816037a973f6bb8118e74d999,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
899,17.3494,50.0,a8fbcba7c471cf5e348b3300d578da76,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
900,16.3983,25.0,841977bf1f741daf6199f85611b41adf,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
901,25.0594666667,1.0,efd9dabdb375481bb572ec6b6ffbb802,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
902,10.436,50.0,82b56bca1dcf23867f2d3a6131102e66,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
903,70.7820166667,25.0,a359dd72a0fbc538e1a4fcb3927d1d44,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
904,26.43445,5.0,0b394cd74a8b89e6a38440b953c58363,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
905,40.1816166667,1500.0,8f63910daf65eded21ebf76528edb881,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
906,8.0605,15.0,2586468e2f4fbe42e39bdb51ce088618,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
907,0.0,500.0,e041fa1a047957072aa4db6f363071fa,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
908,5.815316666669999,2000.0,87f455de02c084c7603a16993a66a051,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
909,70.77405,111.8,b4ec0c3667f38e95aa21a24b6d84d841,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
910,11.056,500.0,6eb9b0a7f9b4d81ff582ee97d3fa474d,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
911,18.26965,500.0,c65d0fa0cd36647e43a911cff29bd278,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
912,24.285733333299998,1000.0,57049e560a912a4e1d11d45fdd4b2e04,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
913,6.42566666667,5000.0,b51e44f586559875566f075440405465,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
914,1.3954,500.0,5bab0372bd09c879ec90a1ec30846fc6,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
915,27.3942333333,1000.0,70f8eca6b3ed282c202a4c6bd6e0d9e6,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
916,13.344133333299999,500.0,4dccb0d68066204a2f85889ead3d1f64,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
917,11.0714833333,100.0,32d3e97a9b1313a90f896398e29f64db,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
918,0.0,200.0,8b6c685100c6f51573383d4061cd0b7e,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
919,0.0,500.0,a78b90e6cffcc24b4340eaf2f633addf,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
920,41.1092333333,400.0,97935e6f36fbb166ede17ab6ca49b9e0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
921,4.38486666667,1500.0,6230a3e18cf6cc3ae636264e540a9b34,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
922,21.0247166667,500.0,bf28ef60cf37f0db22227ccf8a8aa012,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
923,12.06075,100.0,c86e1e8515508c201b98ba6ccf7afec3,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
924,29.9347833333,1000.0,2410b91a68bc54a1d05d34882ef39c33,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
925,58.57695,100.0,11f3b07c6afa998e5be9b826e9e36b65,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
926,25.647,100.0,4d59b57d44f7c0ff9cd1dfb471417c42,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
927,2.62398333333,100.0,e149e1b699ddc351dd582b65a78f024f,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
928,33.5853,100.0,de40dda20f7e035f469512b936bb264b,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
929,8.9814,200.0,bb51d2d37ad0ab919a1632c3a0778405,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
930,80.9285,5.0,2cabd47b7dd23de09f7ce110e1ec2ed1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
931,37.79595,200.0,2544f3955a8ce0e1efa6377a0c8fc2e2,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
932,697.096816667,500.0,c5b9f2a190c8c6b62fe395426c0f6ff6,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
933,20.20145,1500.0,c7affe2a7ea472ef04efc30a1ae65860,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
934,3.26953333333,10.0,41d85c0a057a8f292e674091fe5ddbf1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
935,9.28206666667,1.0,6ce19cb5098b0033be66968bffde489c,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
936,40.2397333333,1000.0,2992ca2f056616f5ae8714d6fc963122,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
937,3.3165,70.45,1b92b3f13becf88c4740140b44527955,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
938,5.81515,30.0,d9e378fa3774636275e4f042135ea35b,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
939,7.825583333330001,100.0,961a5a104b245e27421ba909f235e09b,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
940,33.4139666667,50.0,93ddfb370d7b1280804547ef0f41a15a,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
941,0.0,25.0,328ce3e13c56728a629ceb93e9012090,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
942,3.23516666667,5000.0,1401b51f47be115a95bc9ffeac9eb36c,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
943,83.3413666667,4.0,58fdd05ec180e23ffe3814c9bb9f921b,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
944,29.5309833333,50.0,637fd8f28f657e1cfe4d8fb9e69213e0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
945,12.5502333333,100.0,b7534a378cf4d189f86b5cf3e581948c,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
946,16.8426333333,100.0,1acc90c0468cfa323fafb3a1cf487693,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
947,25.2789,20.0,5e248e12df36295160b28a821e76b049,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
948,16.2566,200.0,ed4afd3bc0e6c9bf7b74dea801e16759,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
949,18.6738833333,100.0,4663b0f210772f690a992865f32fc0ae,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
950,2.3727,10.0,027ee343d3cfd38060f147228d08403e,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
951,105.44481666700001,50.0,0fcb9a39c3499fb947dedb9359b5221e,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
952,0.0,50.0,0380d44034a0cff27cc0c0a569a15c86,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
953,0.0,500.0,908f98d2a25948a74bccd8dfcccf9b15,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
954,3.86148333333,300.0,f07704679067c5d2f0c0419ea782c316,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
955,5.39075,2000.0,06464a1e9a70faccc59124805bcdcf1b,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
956,0.0,100.0,fbc5223e0b38db36c9b3439326aae416,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
957,38.7487,10.28,59608adebab59417bf27df97a9ab6ded,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
958,427.1475,10.0,4a2293cad317109b8740bc7c11677fc8,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
959,11.3367333333,90.0,fdc54af66d1190dec81b95b4a2965634,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
960,21.4766666667,100.0,e4eeeee1e0b708505200c0037f4856f9,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
961,15.1225833333,888.0,5a39989e40d03738c64ba4694ba397e1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
962,0.0,200.0,885c0eda56faa2e854709cce2ea7763d,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
963,9.81998333333,150.0,4dec209cc5879ca96074607d79280f0a,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
964,0.0,100.0,90647f4469bb23d24511da73a25f7e50,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
965,0.0,500.0,8424424c39121f9f045bdfa5e84bbcf5,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
966,19.4327166667,100.0,1fee26063cb63595f283930579190f85,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
967,0.0,500.0,1dadebdfb33d5d02ee50cc8bc075ffa8,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
968,4.48245,500.0,f18444d8a150fc4a5077de276d55b70e,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
969,29.8309833333,1000.0,5051950aa4830df61b1aaf946424a815,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
970,0.0,100.0,7b3b4a0e21f880a4d502070c076ae12c,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
971,42.6161,400.0,082387271904e912cf8b37159355d321,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
972,19.3025,4000.0,e94b9772a388f5a172c5b0a51f3fa5f2,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
973,6.577000000000001,300.0,7a119c4abe910211ece08641ae721ce1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
974,14.97605,2500.0,35fcac22e76a71b1ff55804043fd3846,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
975,19.3123,10000.0,bec3e3480518d5e386014f4dd627a98f,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
976,38.9074333333,100.0,210f8a0c1bc874f96bba43828e0d8c2e,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
977,20.056283333299998,5000.0,58971e4e340e131db27809dbe2e712c5,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
978,156.71466666700002,25.0,392c132f5cd7a90083b693f38e8f80e7,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
979,23.2087333333,40.0,0e756bd07832eb8637d5a99bb711dc1d,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
980,0.0,100.0,d963695af6102d22c0fb3108d3d20760,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
981,0.0,1.0,dceff5a7fabf58b4f4578411a70d2659,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
982,3.7688,100.0,80df8e7f7266bf9c9999f856f892e224,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
983,0.0,5.0,44c4f77674d142fd087a5cc4c0845a0e,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
984,10.0619,5.0,eb5b7ffddc3f42516db281e59deea8aa,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
985,26.9972333333,1000.0,fbbfb165b85f008bfde1949c4ab8f5c9,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
986,0.0,500.0,f5a60743e3d75f39f29e6f6eec2fac55,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
987,78.7751166667,25.0,a7927ebeff9ef38c06dc353e2f6cc978,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
988,28.387416666700002,50.0,f0e09f04d7498d6f0e72ab2ffd9735bc,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
989,0.0,50.0,3e9d2545cbbf0ced30b9d8483f1f1ffd,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
990,4.9945,100.0,5ede42374d572486edef1bf31ea4e226,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
991,8.325833333330001,80.0,19b988f6af1fe1fdd876b771f01d1d52,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
992,1.8376,300.0,4a655aa8cdfe263c4a83855004cc41d0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
993,4.47816666667,50.0,7c3b5b39e9a232495d381ebbaef52c1e,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
994,10.4476,50.0,d2e957ee5366b5efd327fd8215abbbfc,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
995,0.0,1000.0,0e0c610a1583c64dec27c756cc5fc539,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
996,33.0845333333,20.0,d84a73b2e29b6e9cdf3f8fc18363bd63,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
997,21.5927,500.0,0c2f2bcccbb63845d15ecf54cebc398a,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
998,0.0,50.0,48ea461e0273b8138f3d54fe4a9ee050,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
999,33.0086666667,100.0,3b80185548a38243f8cfc42ac06ca845,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1000,10.16435,4000.0,27133e19b676a5164b223673df5171ca,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
1001,5.925183333330001,25.0,48b1e74489f8670e83bc08c406ba29d5,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1002,11.6920666667,200.0,77c0f5c5a0576790ca3f65c61bd0d91f,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1003,0.0,2500.0,b18ce2e543b1491050870327c48c8724,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
1004,4.46911666667,10.0,dd8aaf2cb2739e32a76d905f962602dd,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
